movie_id,movie_title,release_date,release_year,budget,revenue,profit,popularity
43751,Who Can Kill a Child?,1976-04-26,1976,0,0,0,3.330335
43752,The Wackiest Ship in the Army,1960-12-29,1960,0,0,0,0.95059
43753,Creature from Black Lake,1976-03-01,1976,0,0,0,0.280284
43754,The Killing Jar,2010-02-14,2010,400000,0,-400000,0.903425
43756,A Simple Curve,2005-01-01,2005,0,0,0,0.324569
43757,The Silver Stallion,1993-09-16,1993,0,0,0,1.024914
43759,The Boy with Green Hair,1948-11-16,1948,0,0,0,1.345564
43761,Hamoun,1990-01-01,1990,0,0,0,0.504825
43764,The Fish Fall in Love,2006-01-01,2006,0,0,0,0.145281
43765,Delbaran,2001-08-05,2001,0,0,0,0.100843
43766,Fireworks Wednesday,2006-02-08,2006,0,0,0,1.760561
43767,The Willow Tree,2005-01-01,2005,0,0,0,0.250574
43768,Border Café,2005-11-03,2005,0,0,0,0.106831
43771,Gabbeh,1996-06-26,1996,0,0,0,1.052071
43772,Secret Ballot,2001-01-01,2001,0,0,0,0.221421
43773,The Deserted Station,2002-01-01,2002,0,0,0,0.972699
43774,Baran,2001-01-31,2001,0,0,0,2.528855
43775,Guantanamera,1995-01-01,1995,0,0,0,0.496315
43776,The Waiting List,2000-06-02,2000,0,0,0,0.581016
43777,Bitter Sugar,1996-02-10,1996,0,0,0,0.401227
43778,Death of a Bureaucrat,1966-07-24,1966,0,0,0,0.392533
43779,Once Upon a Honeymoon,1942-11-27,1942,0,0,0,1.806909
43780,One of Our Aircraft Is Missing,1942-04-24,1942,0,0,0,0.649117
43781,Orchestra Wives,1942-09-04,1942,0,0,0,0.737195
43783,Song of the Islands,1942-03-13,1942,0,0,0,0.00179
43785,The Spoilers,1942-05-08,1942,0,0,0,0.773289
43786,Wake Island,1942-08-11,1942,0,0,0,0.815547
43787,You Were Never Lovelier,1942-11-19,1942,0,0,0,0.788244
43788,Pimpernel Smith,1941-07-26,1941,0,0,0,1.523435
43789,Andy Hardy's Private Secretary,1941-02-21,1941,0,0,0,0.085842
43790,Babes on Broadway,1941-12-31,1941,0,0,0,1.285439
43791,The Man Who Never Was,1956-03-15,1956,0,0,0,1.210668
43792,Lady Be Good,1941-09-01,1941,0,0,0,0.107702
43793,Life Begins for Andy Hardy,1941-08-15,1941,0,0,0,0.215163
43795,Penny Serenade,1941-04-24,1941,0,0,0,2.446972
43797,Sun Valley Serenade,1941-08-29,1941,0,0,0,0.77811
43798,That Hamilton Woman,1941-04-03,1941,0,0,0,1.706833
43799,That Uncertain Feeling,1941-04-20,1941,0,0,0,1.195838
43800,The Corsican Brothers,1941-11-28,1941,0,0,0,0.696188
43801,The Devil and Miss Jones,1941-04-11,1941,0,0,0,0.837091
43802,The Little Foxes,1941-08-20,1941,0,0,0,1.745592
43804,Western Union,1941-02-21,1941,0,0,0,7.429147
43805,Northwest Passage,1940-02-23,1940,0,0,0,1.028599
43806,Abe Lincoln in Illinois,1940-02-12,1940,0,0,0,0.793627
43807,"All This, and Heaven Too",1940-07-13,1940,0,0,0,0.976563
43808,Andy Hardy Meets Debutante,1940-07-05,1940,0,0,0,0.159417
43809,Broadway Melody of 1940,1940-02-09,1940,0,0,0,0.974162
43810,Down Argentine Way,1940-10-11,1940,0,0,0,0.777769
43811,"Edison, the Man",1940-05-10,1940,0,0,0,1.551537
43812,Knute Rockne All American,1940-10-05,1940,0,0,0,0.908996
43817,White Lightnin',2009-01-19,2009,0,0,0,2.072948
43818,Pride and Prejudice,1940-07-26,1940,0,0,0,2.323028
43819,Strike Up the Band,1940-09-27,1940,0,0,0,0.812147
43821,The Return of Frank James,1940-08-16,1940,0,0,0,0.654195
43822,The Stars Look Down,1940-01-22,1940,0,0,0,0.703699
43823,Tom Brown's School Days,1940-07-19,1940,0,0,0,0.039299
43824,Waterloo Bridge,1940-05-17,1940,0,0,0,2.034638
43825,Allegheny Uprising,1939-11-10,1939,0,0,0,0.457611
43828,Destry Rides Again,1939-11-30,1939,0,0,0,5.507383
43829,Jesse James,1939-01-14,1939,1600000,0,-1600000,9.067078
43832,Only Angels Have Wings,1939-05-15,1939,0,0,0,2.611512
43833,Q Planes,1939-06-20,1939,0,0,0,0.441487
43836,The Man in the Iron Mask,1939-07-13,1939,0,0,0,0.838302
43837,Union Pacific,1939-05-05,1939,0,0,0,1.378422
43838,Young Mr. Lincoln,1939-06-09,1939,0,0,0,2.062713
43839,Alexander's Ragtime Band,1938-05-24,1938,2000000,4000000,2000000,0.632261
43841,Block-Heads,1938-08-18,1938,0,0,0,1.440106
43844,The Baker's Wife,1938-09-07,1938,0,0,0,0.491306
43845,La Marseillaise,1938-02-02,1938,0,0,0,0.150504
43846,Love Finds Andy Hardy,1938-07-22,1938,0,0,0,0.899034
43847,Marie Antoinette,1938-08-26,1938,0,0,0,1.632643
43849,Sweethearts,1938-12-30,1938,0,0,0,0.127728
43850,The Divorce of Lady X,1938-01-15,1938,0,0,0,0.167229
43852,The Drum,1938-09-29,1938,0,0,0,0.798128
43853,The Girl of the Golden West,1938-03-18,1938,0,0,0,0.502239
43855,The Mad Miss Manton,1938-10-21,1938,0,0,0,0.734029
43856,The Rage of Paris,1938-06-09,1938,0,0,0,0.203707
43857,Broadway Melody of 1938,1937-08-20,1937,0,0,0,0.113383
43858,Elephant Boy,1937-04-05,1937,0,0,0,0.074642
43860,King Solomon's Mines,1937-01-01,1937,0,0,0,0.357832
43862,Maytime,1937-03-26,1937,0,0,0,0.109677
43863,Personal Property,1937-03-19,1937,0,0,0,0.116248
43864,Stage Door,1937-10-08,1937,0,0,0,0.937566
43865,Stella Dallas,1937-08-06,1937,0,0,0,3.526385
43866,The Firefly,1937-11-05,1937,0,0,0,0.207589
43867,The Prisoner of Zenda,1937-09-03,1937,0,0,0,5.272355
43868,Thin Ice,1937-09-03,1937,0,0,0,0.119526
43869,Wee Willie Winkie,1937-07-30,1937,0,0,0,0.53802
43871,Beloved Enemy,1936-12-25,1936,0,0,0,0.668008
43872,Born to Dance,1936-11-27,1936,0,0,0,0.370507
43873,César,1936-01-01,1936,0,0,0,0.349258
43874,Camille,1936-12-12,1936,0,0,0,2.583764
43875,Mary of Scotland,1936-08-28,1936,864000,1276000,412000,4.466335
43876,Mayerling,1936-01-31,1936,0,0,0,0.415978
43877,Osaka Elegy,1936-05-28,1936,0,0,0,0.648007
43878,A Day in the Country,1936-05-05,1936,0,0,0,1.535632
43879,Romeo and Juliet,1936-09-03,1936,0,0,0,1.951353
43880,Rose Marie,1936-01-31,1936,0,0,0,0.773081
43881,San Francisco,1936-06-26,1936,1300000,5273000,3973000,0.770164
43882,No Highway in the Sky,1951-09-21,1951,0,0,0,0.619084
43884,The Charge of the Light Brigade,1936-10-20,1936,1200000,2736000,1536000,5.39865
43885,The Plainsman,1936-11-16,1936,0,0,0,1.159273
43886,Alice Adams,1935-08-23,1935,0,0,0,1.282491
43887,Annie Oakley,1935-11-15,1935,0,0,0,1.517112
43888,Becky Sharp,1935-06-28,1935,0,0,0,0.490274
43889,Bonnie Scotland,1935-08-23,1935,0,0,0,1.047941
43890,Broadway Melody of 1936,1935-09-20,1935,0,0,0,0.785211
43891,Crime and Punishment,1935-11-22,1935,0,0,0,1.095264
43892,Gold Diggers of 1935,1935-03-14,1935,0,0,0,1.384824
43893,Les Misérables,1935-04-02,1935,0,0,0,2.556791
43894,Naughty Marietta,1935-03-29,1935,0,0,0,0.69545
43895,Our Little Girl,1935-01-01,1935,0,0,0,0.273561
43896,The Informer,1935-05-09,1935,243000,950000,707000,2.000496
43897,The Littlest Rebel,1935-11-22,1935,0,0,0,0.672074
43898,The Lives of a Bengal Lancer,1935-01-11,1935,0,0,0,0.40855
43899,David Copperfield,1935-01-18,1935,0,0,0,1.132759
43900,Angele,1934-10-26,1934,0,0,0,0.270098
43901,Anne of Green Gables,1934-11-23,1934,0,0,0,0.246075
43902,Cleopatra,1934-10-05,1934,0,0,0,0.630823
43903,Dames,1934-09-01,1934,0,0,0,0.26615
43904,L'Atalante,1934-04-24,1934,0,0,0,4.265314
43905,Of Human Bondage,1934-07-20,1934,0,0,0,1.831221
43908,Kosmos,2010-02-17,2010,0,0,0,0.748276
43911,A Letter from Death Row,1998-11-17,1998,0,0,0,0.152449
43912,Courage Mountain,1990-02-14,1990,0,0,0,0.128722
43913,Postmortem,1998-06-20,1998,0,0,0,1.027651
43915,Fathom,1967-12-13,1967,0,0,0,0.531514
43919,Hatchet II,2010-08-26,2010,2500000,52604,-2447396,12.525758
43920,Dog Pound,2010-04-24,2010,0,430041,430041,5.059285
43922,Legendary,2010-09-09,2010,0,0,0,11.374555
43923,It's Kind of a Funny Story,2010-07-06,2010,8000000,6491240,-1508760,8.172013
43924,The Tillman Story,2010-08-22,2010,0,0,0,1.509056
43925,O Diabo a Quatro,2005-07-08,2005,0,0,0,0.565814
43930,"Tomorrow, When the War Began",2010-08-08,2010,27000000,16504936,-10495064,4.983475
43931,My Soul to Take,2010-10-08,2010,25000000,19829957,-5170043,5.282976
43933,Monsters,2010-06-18,2010,500000,4242978,3742978,6.154375
43935,Dylan Dog: Dead of Night,2011-03-16,2011,20000000,4634062,-15365938,12.763976
43936,S21: The Khmer Rouge Death Machine,2003-05-17,2003,0,0,0,0.55558
43937,Like Dandelion Dust,2009-02-05,2009,2500000,352810,-2147190,1.659692
43938,Nice Guy Johnny,2010-11-04,2010,0,25,25,2.166081
43939,I'm Still Here,2010-09-10,2010,0,0,0,5.268636
43942,Freakonomics,2010-10-01,2010,3000000,103735,-2896265,2.444847
43943,Jack Goes Boating,2010-09-23,2010,0,538000,538000,3.581434
43947,I Spit on Your Grave,2010-06-17,2010,2000000,572809,-1427191,12.805294
43949,Flipped,2010-08-06,2010,14000000,1755212,-12244788,10.279685
43950,Amer,2009-09-23,2009,0,0,0,4.847639
43953,War of the Birds,1990-07-01,1990,0,0,0,0.565231
43956,Tom and Jerry Meet Sherlock Holmes,2010-08-24,2010,0,0,0,2.149829
43959,Soul Surfer,2011-04-08,2011,18000000,47088990,29088990,11.009053
43960,Drake And Josh Go Hollywood,2006-01-01,2006,0,0,0,3.982532
43961,Carbine Williams,1952-05-01,1952,0,0,0,0.746151
43962,Malaya,1949-12-27,1949,0,0,0,1.289968
43967,Urusei Yatsura 2: Beautiful Dreamer,1984-02-11,1984,0,0,0,2.310297
43968,Fiesta,1947-06-12,1947,0,0,0,0.329837
43969,At Five in the Afternoon,2003-05-16,2003,0,0,0,0.336821
43970,Iron Island,2005-01-01,2005,0,0,0,0.765523
43973,Stray Dogs,2004-09-08,2004,0,0,0,0.143835
43974,The Silence,1998-09-06,1998,0,0,0,0.552003
43976,A Moment of Innocence,1996-08-13,1996,0,37598,37598,1.342194
43978,The Apple,1998-01-01,1998,0,0,0,0.561987
43980,"Bashu, the Little Stranger",1989-01-01,1989,0,0,0,0.478812
43981,Salaam Cinema,1995-01-01,1995,0,0,0,0.35931
43984,The Cow,1969-01-01,1969,0,0,0,0.406759
43985,Half Moon,2006-09-01,2006,0,0,0,0.74318
43987,No Mercy for the Rude,2006-08-24,2006,3,4,1,1.486349
43989,Sud,1993-10-17,1993,0,0,0,0.985921
43990,Lost Angels,1989-05-05,1989,0,1247946,1247946,0.882065
43995,That Riviera Touch,1966-03-29,1966,0,0,0,0.238579
43997,Divorcing Jack,1998-10-01,1998,0,0,0,0.817974
44000,Trog,1970-10-24,1970,0,0,0,0.504767
44001,The Unseen,1945-05-12,1945,0,0,0,0.385475
44004,Hero at Large,1980-02-08,1980,0,15934737,15934737,1.221702
44005,The Great Texas Dynamite Chase,1976-07-01,1976,0,0,0,0.153267
44006,Othello,1965-12-15,1965,0,0,0,0.377325
44008,The Victim,2011-06-06,2011,0,0,0,1.795228
44009,Another Year,2010-11-05,2010,8000000,18124262,10124262,5.000657
44010,Logan,2010-09-10,2010,135000,10474,-124526,0.588872
44012,"Jeanne Dielman, 23, Quai du Commerce 1080 Bruxelles",1975-05-14,1975,0,0,0,2.160001
44014,Groupie,2010-01-01,2010,0,0,0,0.471047
44015,The Prime Gig,2000-01-01,2000,0,0,0,1.112059
44018,Vagabond,1985-12-04,1985,0,0,0,2.073938
44022,Bandido!,1956-09-01,1956,0,0,0,0.47236
44023,Make Mine Mink,1960-08-09,1960,0,0,0,0.555422
44025,Mr. Denning Drives North,1952-09-02,1952,0,0,0,0.311483
44026,Mr. Arkadin,1955-03-01,1955,0,0,0,4.358523
44027,"My Son, My Son, What Have Ye Done",2009-09-06,2009,0,0,0,3.349413
44028,Suck,2009-09-11,2009,0,0,0,2.944431
44032,Bending The Rules,2012-03-09,2012,0,0,0,10.518
44037,Lake Placid 3,2010-08-21,2010,2500000,0,-2500000,7.030888
44038,Lovecraft: Fear of the Unknown,2008-07-24,2008,0,0,0,0.833687
44040,Devil,2010-01-13,2010,10000000,33583175,23583175,7.094276
44041,The Dark Mirror,1946-10-17,1946,0,0,0,2.044264
44043,Cloak and Dagger,1946-09-28,1946,0,0,0,2.018295
44046,Wicked,1998-01-17,1998,4000000,0,-4000000,2.045542
44047,Wildflowers,2000-03-04,2000,0,0,0,0.112468
44048,Unstoppable,2010-11-04,2010,100000000,167805466,67805466,12.697059
44049,Matching Jack,2010-08-19,2010,0,0,0,4.707311
44052,Black Widow,1954-10-28,1954,0,0,0,0.678793
44053,Bustin' Down the Door,2008-07-25,2008,0,0,0,0.004709
44054,The Killing of John Lennon,2007-12-07,2007,0,0,0,0.455902
44055,LoveDeath,2006-02-24,2006,0,0,0,0.049268
44059,Baton Baton Mein,1979-04-13,1979,0,0,0,0.032319
44065,The House Is Black,1963-01-01,1963,0,0,0,1.911168
44066,Daughters of the Sun,2000-01-01,2000,0,0,0,0.089705
44069,The Day I Became a Woman,2000-09-01,2000,0,0,0,0.53871
44072,The Cyclist,1987-02-01,1987,0,0,0,0.831747
44076,"Smell of Camphor, Fragrance of Jasmine",2000-09-08,2000,0,0,0,0.036477
44081,Under the Skin of the City,2001-02-04,2001,0,0,0,0.072402
44085,The Yacoubian Building,2006-06-01,2006,0,0,0,0.719249
44087,The Way to the Stars,1945-06-16,1945,0,0,0,0.255576
44092,Reign of Assassins,2010-09-01,2010,12000000,0,-12000000,3.442786
44095,A Map For Saturday,2007-08-07,2007,0,0,0,0.356735
44098,Undercurrent,1946-11-28,1946,0,0,0,2.936232
44099,Temptation,1946-12-02,1946,0,0,0,0.497273
44103,Priest Daens,1992-09-01,1992,0,0,0,0.755047
44104,Private,2004-08-12,2004,0,0,0,0.419714
44105,Destiny,2006-01-01,2006,0,0,0,0.836285
44113,Stone,2010-10-07,2010,22000000,9479718,-12520282,11.275132
44114,Paper Castles,2009-10-25,2009,0,0,0,1.192361
44115,127 Hours,2010-11-05,2010,18000000,35692920,17692920,11.176797
44117,Without Warning,1994-10-30,1994,0,0,0,0.678068
44119,Born Killers,2005-01-01,2005,0,0,0,0.474015
44123,Sam Kinison: Breaking the Rules,1987-04-17,1987,0,0,0,0.028043
44124,The Strange Saga of Hiroshi the Freeloading Sex Machine,2005-10-07,2005,0,0,0,0.563879
44125,From Beginning to End,2009-11-12,2009,0,0,0,2.386729
44126,Sinbad of the Seven Seas,1989-04-01,1989,0,0,0,1.525287
44129,The Company Men,2010-10-21,2010,15000000,4882577,-10117423,5.858803
44131,The Beaver Trilogy,2000-12-31,2000,0,0,0,0.319682
44132,The Beast,1975-08-20,1975,0,0,0,4.080387
44133,Turning Point,2009-08-13,2009,1680000,0,-1680000,0.399817
44134,Barnacle Bill,1957-12-17,1957,0,0,0,0.774232
44135,The Diplomat,2009-01-11,2009,0,0,0,1.40147
44140,Miss Sadie Thompson,1953-12-23,1953,0,0,0,0.776443
44142,Ginger & Cinnamon,2003-04-04,2003,0,0,0,0.755274
44147,Wild Target,2010-06-17,2010,8000000,3453043,-4546957,6.712894
44154,A Touch of Zen,1971-11-17,1971,0,0,0,2.056312
44155,The Italian,2010-07-07,2010,0,0,0,3.157512
44157,How To Frame A Figg,1971-02-01,1971,0,0,0,0.871477
44158,This Movie Is Broken,2010-06-25,2010,0,0,0,0.187161
44159,Women Without Men,2009-09-11,2009,0,0,0,1.530601
44160,Honey,2010-04-09,2010,0,0,0,1.258706
44162,The Blue Kite,1994-02-02,1994,0,0,0,2.16468
44163,A Story of Floating Weeds,1934-11-23,1934,0,0,0,0.542256
44164,Chaos,2001-10-03,2001,0,0,0,0.405032
44165,Kenji Mizoguchi: The Life of a Film Director,1975-05-24,1975,0,0,0,0.041681
44173,The Falcon Takes Over,1942-05-29,1942,0,0,0,0.333905
44181,National Lampoon's Gold Diggers,2003-06-15,2003,0,527000,527000,0.625659
44184,Venomous,2002-01-22,2002,0,0,0,0.722512
44190,They Live by Night,1948-08-06,1948,0,0,0,1.760634
44191,Loose Screws,1985-07-19,1985,945000,0,-945000,1.589406
44192,Timebomb,1991-03-01,1991,0,0,0,0.804283
44203,Ju-on: The Curse 2,2000-03-25,2000,0,0,0,2.246011
44208,Angel,1937-10-29,1937,0,0,0,0.5667
44211,Draquila - L'Italia che trema,2010-03-07,2010,0,0,0,0.128608
44214,Black Swan,2010-12-02,2010,13000000,327803731,314803731,12.989056
44216,Downstream,2010-02-24,2010,1000000,0,-1000000,0.673473
44217,Jasmine Women,2004-06-13,2004,0,0,0,0.723176
44219,The Chosen One,2010-09-03,2010,0,0,0,1.241028
44220,Patton Oswalt: No Reason to Complain,2006-04-04,2006,0,0,0,0.184999
44221,Group Sex,2010-08-24,2010,0,0,0,2.321234
44222,Four Stories of St. Julian,2010-08-24,2010,0,0,0,0.041232
44223,Happy Ever Afters,2009-10-09,2009,0,0,0,0.540311
44224,Bear,2010-01-01,2010,0,0,0,0.741144
44233,P.S. Your Cat Is Dead!,2002-01-01,2002,0,0,0,0.296765
44238,World of Glory,1991-01-01,1991,0,0,0,1.541725
44239,The Alphabet,1968-01-01,1968,0,0,0,1.906062
44244,Camp Rock 2: The Final Jam,2010-06-06,2010,0,0,0,4.834304
44245,Triple Tap,2010-06-30,2010,0,0,0,1.199366
44246,When We Leave,2010-02-13,2010,0,0,0,2.356342
44247,The Prowler,1981-11-06,1981,1000000,0,-1000000,2.887538
44249,The Legend Is Born: Ip Man,2010-06-24,2010,0,0,0,1.191096
44250,Cruel World,2005-09-01,2005,2000000,16344,-1983656,0.262437
44251,Dragon Ball Z: Broly - Second Coming,1994-03-12,1994,0,0,0,6.12929
44255,Off and Running,2009-04-22,2009,0,0,0,0.049404
44256,Razzia,1955-04-16,1955,0,0,0,0.626395
44257,Industrial Symphony No. 1: The Dream of the Brokenhearted,1990-01-01,1990,0,0,0,1.132574
44258,Marat/Sade,1967-01-01,1967,0,0,0,0.448733
44260,Lake of Fire,2006-09-09,2006,0,25,25,0.91505
44263,City Under Siege,2010-08-11,2010,0,0,0,1.087389
44264,True Grit,2010-12-22,2010,38000000,252276927,214276927,10.730765
44265,Lurking Fear,1994-07-27,1994,0,0,0,0.48767
44268,Superfantozzi,1986-12-23,1986,0,0,0,3.49331
44269,All That Glitters,2010-03-24,2010,0,0,0,4.930447
44281,Halfaouine: Boy of the Terraces,1990-01-01,1990,0,0,0,1.983301
44282,Plan B,2009-03-27,2009,0,0,0,1.463661
44283,Happily Ever After,1990-06-20,1990,0,0,0,0.875785
44284,The Silences of the Palace,1994-09-30,1994,0,0,0,0.406754
44287,Lost Junction,2003-02-14,2003,0,0,0,0.438382
44289,Octane,2003-05-16,2003,11500000,0,-11500000,1.632632
44296,Fireworks,1947-01-01,1947,0,0,0,0.411937
44297,Besieged,1998-09-14,1998,0,0,0,5.435716
44303,Higglety Pigglety Pop! or There Must Be More to Life,2010-03-02,2010,0,0,0,0.498117
44308,A Price Above Rubies,1998-03-26,1998,0,1081957,1081957,2.783205
44320,Clandestinos,2007-01-01,2007,0,0,0,0.891025
44321,Our Lady of the Assassins,2000-09-01,2000,0,0,0,0.985777
44322,East Palace West Palace,1996-01-01,1996,0,0,0,1.108362
44323,Belle of the Yukon,1944-12-27,1944,0,0,0,0.036946
44324,The Untameable Whiskers,1904-03-05,1904,0,0,0,0.213973
44326,Extremities,1986-08-22,1986,0,13418091,13418091,10.273979
44328,The Mermaid,1904-01-01,1904,0,0,0,0.484001
44330,The Scheming Gambler's Paradise,1905-01-01,1905,0,0,0,0.21926
44333,The Living Playing Cards,1905-01-01,1905,0,0,0,0.208349
44334,The Tales of Hoffmann,1951-04-04,1951,0,0,0,5.423814
44338,Balance,1989-01-01,1989,0,0,0,0.026351
44340,Wendigo,2001-01-23,2001,0,0,0,0.910772
44341,Life of an American Fireman,1903-01-21,1903,0,0,0,0.35504
44342,The Black Imp,1905-01-01,1905,0,0,0,0.472362
44345,The Cutting Edge: The Magic of Movie Editing,2004-01-01,2004,0,0,0,1.197861
44349,The Christmas Wish,1998-12-06,1998,0,0,0,0.231911
44351,Rabbits,2002-01-01,2002,0,0,0,2.607215
44357,Seasons of the Year,1975-01-01,1975,0,0,0,0.000844
44361,Mother and Son,1997-02-20,1997,0,0,0,1.046963
44363,Frozen,2010-02-05,2010,0,3065860,3065860,10.245682
44369,Boy,2009-01-01,2009,0,0,0,0.138737
44373,New Best Friend,2002-04-12,2002,0,0,0,5.258167
44375,Twist,2003-09-07,2003,0,0,0,1.997575
44379,The Gleaners & I,2000-07-07,2000,0,0,0,0.647007
44381,Napoleon,1995-10-10,1995,0,0,0,0.863567
44383,Sherlock Holmes in Washington,1943-04-30,1943,0,0,0,5.165507
44385,Werewolf: The Devil's Hound,2007-05-17,2007,0,0,0,0.334555
44386,Pretty as a Picture: The Art of David Lynch,1997-10-14,1997,0,0,0,0.241231
44388,It Had to Be You,2000-01-01,2000,0,0,0,0.608227
44389,Highball,1997-01-01,1997,0,0,0,0.311732
44398,The Black Rose,1950-09-01,1950,0,0,0,0.478484
44399,Blood and Sand,1941-05-30,1941,0,0,0,4.618566
44405,Never Weaken,1921-10-22,1921,0,0,0,0.443542
44407,The Edge of the World,1937-09-10,1937,0,0,0,0.354044
44408,Carnage,2002-05-17,2002,0,0,0,0.100901
44409,"Number, Please?",1920-12-26,1920,0,0,0,0.176743
44411,Eccentricities of a Blonde-Haired Girl,2009-02-10,2009,2500000,0,-2500000,0.853938
44412,Company Man,2000-03-09,2000,0,0,0,1.261369
44413,The Holy Girl,2004-05-06,2004,1400000,0,-1400000,0.669179
44414,Liebestraum,1991-09-13,1991,0,0,0,4.198128
44415,Benji: Off the Leash!,2004-03-26,2004,0,0,0,0.305638
44417,Hector,1987-01-01,1987,0,0,0,1.105248
44425,Dabangg,2010-09-09,2010,9370000,0,-9370000,4.810413
44432,The Dungeon Masters,2008-09-08,2008,0,0,0,0.436356
44434,LOL,2006-03-13,2006,0,0,0,0.630599
44435,Trauma,1993-03-12,1993,0,0,0,4.77663
44436,Oddsac,2010-08-04,2010,0,0,0,0.364854
44439,Lazybones,1925-11-06,1925,0,0,0,0.038661
44441,Different from the Others,1919-05-28,1919,0,0,0,0.289991
44442,Four Nights with Anna,2008-07-17,2008,0,0,0,1.095759
44443,Lynch,2007-01-01,2007,0,0,0,0.334601
44444,Werewolf In A Girls' Dormitory,1961-01-01,1961,0,0,0,0.894471
44445,At Land,1944-01-01,1944,0,0,0,0.535346
44449,The Monster,1903-08-14,1903,0,0,0,0.208779
44450,Angelique,1964-01-01,1964,0,0,0,4.004188
44458,Perhaps Love,2005-12-01,2005,0,0,0,2.180285
44459,Cinderella,1957-03-31,1957,0,0,0,0.209552
44461,Charlotte and Her Boyfriend,1960-10-21,1960,0,0,0,0.537572
44463,The Miracle Woman,1931-07-17,1931,0,0,0,0.93383
44465,The Rich Man's Wife,1996-09-13,1996,0,8538318,8538318,6.746475
44470,Ice Cream Man,1995-05-09,1995,2000000,0,-2000000,0.849457
44472,Wasp,2003-01-01,2003,0,0,0,2.179676
44473,Entr'acte,1924-12-04,1924,0,0,0,0.931283
44478,"Taxi, Trailer and Bullfight",1958-11-22,1958,0,0,0,0.676519
44479,The Watermelon Woman,1996-09-07,1996,0,0,0,0.090481
44480,Education for Death,1943-01-15,1943,0,0,0,1.008346
44486,Mars,2010-11-03,2010,0,0,0,0.423425
44488,The Prince and the Pauper,2000-01-01,2000,0,0,0,0.401176
44489,Ice Men,2004-01-01,2004,0,0,0,0.03765
44490,Chuck & Buck,2000-01-21,2000,0,0,0,1.520011
44494,Zero for Conduct,1933-04-07,1933,0,0,0,1.880791
44495,A Very Natural Thing,1974-01-01,1974,0,0,0,0.147662
44497,Hustler White,1996-07-19,1996,0,127251,127251,1.068288
44502,The Piano Tuner of Earthquakes,2005-09-09,2005,0,27953,27953,2.933613
44503,Blow Job,1964-03-16,1964,0,0,0,0.393037
44507,Red Riding Hood,2006-06-27,2006,0,0,0,1.589347
44508,Spin the Bottle,2000-05-04,2000,0,0,0,0.113458
44510,The Grandmother,1970-01-01,1970,0,0,0,0.172883
44511,Noodle,2007-07-26,2007,0,0,0,0.262792
44513,Father and Son,2003-09-12,2003,0,0,0,1.559697
44516,"Same Love, Same Rain",1999-01-01,1999,0,0,0,1.004653
44517,Loco Fever,2001-10-04,2001,0,0,0,0.31291
44519,Mughal-e-Azam,1960-01-01,1960,0,0,0,0.283219
44522,The Gentleman from Epsom,1962-10-03,1962,0,0,0,0.551331
44524,Kings and Queen,2004-09-03,2004,0,0,0,0.889366
44527,Villa Amalia,2009-04-08,2009,0,0,0,0.729211
44528,The Matthew Shepard Story,2002-03-16,2002,0,0,0,0.708303
44533,Prince of Foxes,1949-11-11,1949,0,0,0,0.34033
44534,Captain from Castile,1947-12-25,1947,0,0,0,1.057092
44535,Somebody to Love,1994-09-27,1994,0,0,0,0.970688
44536,Sailor of the King,1953-06-11,1953,0,0,0,0.072067
44539,An Amazing Couple,2002-09-12,2002,0,0,0,0.108259
